Date,Username,Tweet Content,label
2022-11-08 00:38:32+00:00,Lrawsignal,@FermisSocks When do you think was the last time you personally convinced someone with a polar opposite opinion that they're wrong here on Twitter? I see esp Tesla people trying to go after misinformation and they might as well just be slamming their heads against a wall,2
2022-11-07 23:34:21+00:00,Kalladinstorm,"I Think @Tesla , is gonna to grow Beyond real now , just an opinion.",0
2022-11-07 23:28:19+00:00,CGC6000,@richsignorelli whatever...I have not idea why you are on my timeline. Zero influence...you want to leave?! Leave! You don't want a Tesla...don't buy one. &lt;smh&gt; Do *you* really matter that you would have to post this? What fricken narcissism that you would think your opinion really matters!,2
2022-11-07 22:18:42+00:00,johnnyj94027092,I think Twitter was a better investment for Elon than Tesla.  Just my opinion.,1
2022-11-07 21:47:10+00:00,BrianE810,"@RadioFreeTom I own a Tesla (model 3, I’m not rich).  I bought it 4 years ago because I believe we need to shift away from fossil fuels.  I didn’t buy the self driving option.  My opinion about EVs hasn’t changed.  I’m keeping my car even though I think Elon has gone off the rails.",0
2022-11-07 20:42:02+00:00,jazy3,@JDCocchiarella He has a right to express his opinions just like the rest of us. He also will have to live with any consequences of those opinions. Who does he think has been buying Tesla cars? Doesn’t seem like a great business decision to me.,0
2022-11-07 20:39:47+00:00,chriskilroy,"@swaysway111 @SCohenMB @elonmusk @bennyjohnson @kathygriffin @Tesla @SpaceX @Twitter I think Twitter in general is real and viable business. I use it everyday.

What i'm suggesting is that to Musk it is very much a vanity project. His behavior - in my opinion - is reinforcing that.  But we shall see over the long term.",1
2022-11-07 20:18:06+00:00,Michaelmusic,"I'm sure Elon won't miss my money but I used to want a Tesla and was planning on buying one but now??? NOPE. And I don't think he should give his opinion on elections either. Sure, rich ass people vote GOP....tax cuts!",0
2022-11-07 19:59:23+00:00,Chaos2Cured_Fin,"I personally have said anything near 600 (200 post split) is a great deal.

I personally stand by that. With or without Elon. perhaps this is an unpopular opinion, but I think Tesla has grown up. 

✨ https://t.co/vNLHM4xej1",1
2022-11-07 19:25:31+00:00,leedom_tyler,"@19AngryOtters @not_in_a_cult @JamesMclaire @garyblack00 Tesla is an amazing company, not part of my personality. Elon is fallible, and I do not agree with him on everything but I also think he is allowed to express his personal opinions, even political on Twitter, without causing grown men to melt. lol",0
2022-11-07 18:13:46+00:00,JamesHenegar4,"@elonmusk Elon, you “must” not weigh into politics in any way to not risk Tesla shareholders loss.  I.e. 60% of the country think your above comment is about treason.  Those in the 60% are more educated and can more afford a a Tesla.  You express your opinion to detriment of others 💰",2
2022-11-07 17:16:50+00:00,Lametta_NB,"@mesosuchus @TechDeals_16 @Kanishka183 @elonmusk I never really step inside of a Tesla and think to myself... ""whoa Elon Musk, gotta vote this way cuz he has an opinion and I can't form my own"".
I usually just think ""I hope this uber driver doesn't ruffle my jimmies"".",2
2022-11-07 12:11:28+00:00,Canadia56668243,"This isn’t news, it’s an opinion piece so at least label it as such. Wonder what @elonmusk’s lawyers think of it? 

“The billionaire Tesla CEO has repeatedly engaged with right-wing figures appealing for looser restrictions on hate and misinformation.” https://t.co/EYYHAdrPWi",2
2022-11-07 08:20:05+00:00,Veeramanoj12,@elonmusk Hii @elonmusk I also think about Buy the Twitter and Tesla what's Your opinion 😅,2
2022-11-07 04:53:47+00:00,a_Lifepotato,"@need_over_greed @oneunderscore__ I doubt he loses sleep over it, between Tesla, SpaceX, neurolink, STARLINK, etc, I think he's figured out how to handle people's opinions of him &amp; his approach to business, life, just reality in general.",0
2022-11-07 02:47:50+00:00,nickg1421,Remember when Tesla was the hot new thing and space x was being cheered on by the masses and ppl liked/loved @elonmusk ? Now bc he’s rattling some cages and has a different opinion than what he’s told he should think everyone hates him or is anti him? Hilarious,0
2022-11-07 01:17:34+00:00,RafaelA46932951,"@Huynhnghia54Huy I followed your conversation with KoGuan Leo today. He seemed quiet serious, almost aggressive, about Tesla Share Buybacks. It scares me, because I can see he's very nervous. Do you think he expects a crash? Would love to hear your opinion. Regards from Germany!",1
2022-11-07 01:17:04+00:00,RafaelA46932951,"@LambdaZOne @MassGovernor @TedPhilips @WalterFTimilty I followed your conversation with KoGuan Leo today. He seemed quiet serious, almost aggressive, about Tesla Share Buybacks. It scares me, because I can see he's very nervous. Do you think he expects a crash? Would love to hear your opinion. Regards from Germany!",2
2022-11-07 01:13:44+00:00,RafaelA46932951,"@TSLAgang I followed your conversation with KoGuan Leo today. He seemed quiet serious, almost aggressive, about Tesla Share Buybacks. It scares me, because I can see he's very nervous. Do you think he expects a crash? Would love to hear your opinion. Regards from Germany!",2
2022-11-07 01:12:45+00:00,RafaelA46932951,"@tsla2theluna Congratulations! I followed your conversation with 
KoGuan Leo today. He seemed quiet serious, almost aggressive, about Tesla Share Buybacks. It scares me, because I can see he's very nervous. Do you think he expects a crash? Would love to hear your opinion. Regards from Germany!",1
2022-11-07 00:41:17+00:00,WhitehElizabeth,"@elonmusk Are you ""democratizing"" Tesla the same way? Are you allowing ""anyone"" to assemble your cars and then allowing others to ""add notes"" if they think have a different opinion about brake assembly? Total nonsense. You are allowing Twitter to become a cesspool of disinfo. and ugliness.",2
2022-11-06 21:33:40+00:00,KristianArafat,"@rayd1475 @DBurkland @brandenflasch @Rivian Wow that’s amazing respect to the rivian, I think Tesla def needs to increase the speed of the model 3 it should be a 10 second car in my opinion . I was considering giving my Y to my girl and ordering me a rivian but we will see",2
2022-11-06 21:11:10+00:00,aplindurrrr,"@vineetee That's not my opinion. For what it is worth, I think the model 3 is a decent vehicle but having 50% of your line near the bottom of rankings is a bad reflection on the brand.

I have shat on Tesla vehicles for a while lol. Long before my hatred for Musk.",2
2022-11-06 20:30:54+00:00,phazzd,@osintgr1nG0 @CharlesKriete @Tesla @elonmusk @Ford Right. It’s Twitter’s job to make sure I don’t see anything I would disagree with and they should appoint people who think like us to regulate content on the platform. We just want to make sure dangerous right leaning opinions don’t get any traffic since it’s all misinformation.,0
2022-11-06 18:14:03+00:00,ddeolalikar,@bandanjot Now that I have a Tesla I have a different opinion. Such a fantastic product.   I don’t think Elon is a hippo.  He just has a different style of product development.  Not traditional discovery et al. Definitely worth watching what new musk philosophy emerges for building products,0
2022-11-06 17:47:49+00:00,JonnoReader,"@jonahhust @CharlesKriete @PillowFightCo @Tesla @elonmusk @Ford Not sure your statement ""GM EV's are better in quality"" is 100% accurate. I think Tesla have a huge edge when it comes to design and software. Below are some expert opinions from Sandy Munro's team
https://t.co/xYoGqwPJY7
https://t.co/PW1nmO1Ehq
https://t.co/5V20bbBQOz",0
2022-11-06 17:09:29+00:00,KayNyne47,"3/ I know a few people who would probably buy a Tesla in blue or red just because they are nice cars. But we’re a principled people, so paying more for what we think is a standard color turns us off.
Just my opinion re Tesla’s @elonmusk",1
2022-11-06 17:09:27+00:00,KayNyne47,"My opinion re @Tesla 
1/ I live in the rural Midwest and most of us don’t really think about environmental issues. You just don’t see that here. However we do like nice vehicles like anyone else does and the truth is, Tesla’s are nice.",0
2022-11-06 16:09:04+00:00,Retirement2NV,@Mr_Derivatives And why does your opinion matter? What do you think you're important enough to give me advice or anyone else advice on Tesla or any other stock.,2
2022-11-06 04:59:43+00:00,dark_knight_art,"@kevinarick @elonmusk @MarkRuffalo Umm.. I don’t think Elon’s opinions which he carefully considers,  then shares on Twitter is driven by Tesla Sales. That’s laughable!",1
2022-11-06 01:54:39+00:00,boredgentleman,@Thenizzar Yeah man social media is so wild… you can have like $40 to your name and publicly tell your opinion that the man who fucking called himself Technoking of Tesla doesn’t understand whatever-you-may-think. Lmao,2
2022-11-05 21:04:56+00:00,IsThisChris604,"@RayPower1984 @DrAudreyGlover I don’t think your opinion is based in reality. He was the one who started the deal and signed a legally binding letter of intent, no one forced him. After his flex was met with resistance and Tesla stock crashed he tried to back out but wasn’t allowed. That’s not being forced 🙈",0
2022-11-05 20:48:57+00:00,sperry904,"@Booker4KY That’s a silly opinion, imagine no spacex imagine no Tesla lol… you don’t get to control other ppls dreams. Guessing you think all the extra money should go to the government.. because they do a good job?",2
2022-11-05 20:43:24+00:00,carsonight,"@MrBinary6 @fahrIehrer @RealDanODowd @WholeMarsBlog @FredericLambert I also think Musk buying Twitter was a mistake. It's a lot of distracting noise, but in no way changes my opinion about the fundamentals of Tesla the company. The one cast frame and 4680 structural battery pack are two reasons that other auromakers will face significant pressure.",1
2022-11-05 20:39:40+00:00,BashoWept,"@elonmusk I admire what SpaceX has achieved. I think Tesla is overrated. But how you are handling Twitter is disturbing.

In my opinion you have been making poor choices, and you have been getting poor advice. You misjudge what adds value to Twitter.",2
2022-11-05 18:07:43+00:00,Ewwjr53,@FleauxJeaux @TristanSnell Fired for Inefficient work. It's his private company. You do remember the courts refused the Tesla case and sent it back to arbitration. I really think he has smarter attorneys than your opinions of law.,2
2022-11-05 17:13:41+00:00,Chasmusg,"@johngkelly71 @TESLA_is_TREX This wouldn't be the first time that people form strong opinions about something they know little about. They read some inaccurate, biased articles and think they have it all figured out. Does provide huge advantage to those who study things out carefully.",2
